pcon,lab_pc_17,cons_pc_17,lib_pc_17,refno,Constituency,Estimated Leave proportion,Known result,han_est_leave,Notes,Region,Errors,X10,index_mp,party,name_mp,brexit_vote,rebel,payroll,cabinet,lab_min_con_17,bfb_Seat,bfb_Con,bfb_Lab,bfb_LibDem,bfb_Green,bfb_BXP,bfb_Plaid,bfb_Other,bfb_Reco
E14000870,0.5448689329676637,0.370920764504539,0.03578034313412845,439,Oldham East and Saddleworth,0.5730842353,0.5992043445,0.5992043445,http://www.bbc.co.uk/news/uk-politics-38762034,North West,0.02612010923,NA,2,Lab,Debbie Abrahams,Against,No,N,N,0.17394816846312472,Oldham East and Saddleworth,0.308118081,0.337638376,0.11900369,0.04797048,0.164206642,NA,0.023062731,Lab
E14000871,0.6518301738446755,0.27622957980256835,0.02087883288197781,440,Oldham West and Royton,0.6271910457,0.6130829724,0.6130829724,http://www.bbc.co.uk/news/uk-politics-38762034,North West,-0.014108073340000001,NA,417,Lab,Jim McMahon,Against,No,N,N,0.3756005940421071,Oldham West and Royton,0.218068536,0.396677051,0.113187954,0.067497404,0.178608515,NA,0.02596054,Lab
E14000872,0.2437724183032441,0.6294365945978082,0.06569429856721032,442,Orpington,0.559974796,0.5754149843,0.5754149843,http://www.bbc.co.uk/news/uk-politics-38762034,London,0.01544018829,NA,321,Con,Joseph Johnson,Against,Yes,N,N,-0.3856641762945641,Orpington,0.464772727,0.134090909,0.181818182,0.057954545,0.132954546,NA,0.028409091,Lib Dem
E14000873,0.6515882440255306,0.21957102567908565,0.0909900549205878,443,Oxford East,0.3231255145,NA,0.3231255145,NA,South East,NA,NA,151,Lab,Anneliese Dodds,Against,No,N,N,0.43201721834644496,Oxford East,0.186642269,0.374199451,0.210430009,0.140896615,0.064958829,NA,0.022872827,Lab
E14000874,0.12617460846384537,0.4238587137620793,0.43745418193935354,444,Oxford West and Abingdon,0.3818095305,NA,0.3818095305,NA,South East,NA,NA,437,LD,Layla Moran,Against,No,N,N,-0.2976841052982339,Oxford West and Abingdon,0.306469921,0.074914869,0.442678774,0.066969353,0.080590238,NA,0.028376844,Lib Dem
E14000875,0.46165336424845055,0.49016810094974805,0.020979176885004683,447,Pendle,0.631542958,0.631542958,0.631542958,NA,North West,0,NA,568,Con,Andrew Stephenson,For,No,Y,N,-0.028514736701297505,Pendle,0.350230415,0.310599078,0.117050691,0.036866359,0.162211982,NA,0.023041475,Lab
E14000876,0.4580914696607548,0.4315383533854219,0.04101472271878201,448,Penistone and Stocksbridge,0.6134816363,NA,0.6134816363,NA,Yorkshire and The Humber,NA,NA,547,Lab,Angela Smith,Against,No,N,N,0.02655311627533291,Penistone and Stocksbridge,0.362465501,0.241030359,0.157313708,0.058877645,0.157313708,NA,0.02299908,Lab
E14000877,0.2618463524854745,0.6042177749085431,0.07835162470411018,449,Penrith and The Border,0.5536686158,NA,0.5536686158,NA,North West,NA,NA,573,Con,Rory Stewart,For,No,Y,N,-0.3423714224230686,Penrith and The Border,0.443686007,0.138794084,0.187713311,0.067121729,0.134243459,NA,0.028441411,Lib Dem
E14000878,0.48074908877623695,0.46803385143910514,0.033453433323557755,451,Peterborough,0.6288173193,0.6130959473,0.6130959473,http://www.bbc.co.uk/news/uk-politics-38762034,East of England,-0.01572137204,NA,462,Ind,Fiona Onasanya,Against,––,N,N,0.012715237337131813,Peterborough,0.342465753,0.280365297,0.134246575,0.060273973,0.159817352,NA,0.02283105,Lab
E14000879,0.4083933328929696,0.5189026135587995,0.02019067749961468,452,"Plymouth, Moor View",0.6879309549,0.6644024004,0.6644024004,http://www.bbc.co.uk/news/uk-politics-38762034,South West,-0.02352855449,NA,424,Con,Johnny Mercer,Against,Yes,N,N,-0.11050928066582993,"Plymouth, Moor View",0.404145078,0.232124352,0.14507772,0.047668394,0.14507772,NA,0.025906736,Lab
E14000880,0.5327878456491173,0.39985939696922357,0.024293079206374003,453,"Plymouth, Sutton and Devonport",0.5086210498,0.5440523532,0.5440523532,http://www.bbc.co.uk/news/uk-politics-38762034,South West,0.03543130336,NA,487,Lab,Luke Pollard,Against,No,N,N,0.13292844867989373,"Plymouth, Sutton and Devonport",0.325262308,0.312348668,0.143664245,0.083131558,0.115415658,NA,0.020177563,Lab
E14000881,0.29446339017051154,0.5794984954864594,0.08892678034102307,455,Poole,0.5694324444,NA,0.5694324444,NA,South West,NA,NA,586,Con,Sir Robert Syms,Against,Yes,N,N,-0.28503510531594783,Poole,0.418219462,0.161490683,0.200828157,0.061076605,0.132505176,NA,0.025879917,Lib Dem
E14000882,0.6725949603835821,0.20141462916992553,0.06731390485258612,456,Poplar and Limehouse,0.3418642886,NA,0.3418642886,NA,London,NA,NA,192,Lab,Jim Fitzpatrick,Against,No,N,N,0.4711803312136566,Poplar and Limehouse,0.197710718,0.404786681,0.233090531,0.065556712,0.072840791,NA,0.026014568,Lab
E14000883,0.3366871425545435,0.5477653039610252,0.05524253336157594,457,Portsmouth North,0.6621672052,0.6369341446,0.6369341446,http://www.bbc.co.uk/news/uk-politics-38762034,South East,-0.02523306057,NA,438,Con,Penny Mordaunt,For,No,Y,Y,-0.21107816140648167,Portsmouth North,0.409044193,0.18705036,0.169578623,0.054470709,0.154162384,NA,0.025693731,Lab
E14000884,0.4104025490284073,0.3755329174707176,0.17275501503388233,458,Portsmouth South,0.488858674,0.517630344,0.517630344,http://www.bbc.co.uk/news/uk-politics-38762034,South East,0.02877166997,NA,441,Lab,Stephen Morgan,Against,No,N,N,0.034869631557689684,Portsmouth South,0.301446945,0.246784566,0.216237942,0.095659164,0.11977492000000001,NA,0.020096463,Lab
E14000885,0.6801134927100598,0.23841896789055259,0.0338230749782285,460,Preston,0.5685128315,NA,0.5685128315,NA,North West,NA,NA,279,Lab,Sir Mark Hendrick,Against,No,N,N,0.4416945248195072,Preston,0.222477064,0.447247706,0.100917431,0.073394495,0.127293578,NA,0.028669725,Lab
E14000886,0.46737337608183993,0.4735076632257825,0.03263589021293945,461,Pudsey,0.4835271501,NA,0.4835271501,NA,Yorkshire and The Humber,NA,NA,13,Con,Stuart Andrew,For,No,Y,N,-0.006134287143942596,Pudsey,0.359705612,0.256669733,0.205151794,0.057037718,0.098436063,NA,0.02299908,Lab
E14000887,0.4078346910052459,0.4409732588390839,0.11617690962596494,462,Putney,0.2685141314,NA,0.2685141314,NA,London,NA,NA,242,Con,Justine Greening,Against,Yes,N,N,-0.033138567833838006,Putney,0.351277372,0.22080292,0.27189781,0.086678832,0.046532847,NA,0.022810219,Lib Dem
E14000888,0.24337074995932975,0.6672450879381089,0.02814380998861233,463,Rayleigh and Wickford,0.6788950925,NA,0.6788950925,NA,East of England,NA,NA,201,Con,Mr Mark Francois,Against,Yes,N,N,-0.42387433797877916,Rayleigh and Wickford,0.485714286,0.126530612,0.149659864,0.047619048,0.156462585,NA,0.034013605,Lib Dem
E14000889,0.49047756978891344,0.42260762518556066,0.061153553713023646,464,Reading East,0.3823854953,NA,0.3823854953,NA,South East,NA,NA,515,Lab,Matt Rodda,Against,No,N,N,0.06786994460335277,Reading East,0.326953748,0.282296651,0.223285486,0.080542265,0.066985646,NA,0.019936204,Lab
E14000890,0.4333925742765522,0.4889502762430939,0.05874512228103388,465,Reading West,0.5267668701,NA,0.5267668701,NA,South East,NA,NA,533,Con,Alok Sharma,For,No,Y,N,-0.055557701966541695,Reading West,0.371115174,0.244972578,0.192870201,0.07678245,0.091407678,NA,0.02285192,Lab
E14000891,0.5550516917293233,0.3321898496240602,0.06694078947368422,466,Redcar,0.6757391852,NA,0.6757391852,NA,North East,NA,NA,605,Lab,Anna Turley,Against,No,N,N,0.22286184210526316,Redcar,0.280847146,0.348987109,0.109576427,0.046040516,0.191528545,NA,0.023020258,Lab
E14000892,0.3603521890140035,0.5232396079906201,0.025949605114704778,467,Redditch,0.6141973496,NA,0.6141973496,NA,West Midlands,NA,NA,385,Con,Rachel Maclean,For,No,N,N,-0.16288741897661657,Redditch,0.39978903,0.20886076,0.114978903,0.075949367,0.174050633,NA,0.026371308,Lab
E14000893,0.2467718261709678,0.5740296899095182,0.10941419095925534,468,Reigate,0.4779435149,NA,0.4779435149,NA,South East,NA,NA,45,Con,Crispin Blunt,Against,Yes,N,N,-0.32725786373855037,Reigate,0.408811475,0.12192623,0.276639344,0.073770491999999993,0.093237705,NA,0.025614754,Lib Dem
E14000894,0.3391304347826087,0.5782427536231884,0.058822463768115944,471,Ribble Valley,0.5868051438,NA,0.5868051438,NA,North West,NA,NA,183,Con,Mr Nigel Evans,Against,Yes,N,N,-0.23911231884057976,Ribble Valley,0.391794872,0.205128205,0.164102564,0.056410256,0.156923077,NA,0.025641026,Lab
E14000895,0.23415712205988107,0.6394681914651045,0.05893392734990265,472,Richmond (Yorks),0.5469912898,NA,0.5469912898,NA,Yorkshire and The Humber,NA,NA,581,Con,Rishi Sunak,For,No,Y,N,-0.40531106940522343,Richmond (Yorks),0.435428571,0.129142857,0.192,0.085714286,0.129142857,NA,0.028571429,Lib Dem
E14000896,0.09115742933838623,0.45141323227538294,0.45070266856150326,473,Richmond Park,0.2770387111,NA,0.2770387111,NA,London,NA,NA,226,Con,Zac Goldsmith,Against,Yes,N,N,-0.3602558029369967,Richmond Park,0.332421341,0.064295486,0.488372093,0.036935705,0.053351573,NA,0.024623803,Lib Dem
E14000897,0.5801894332986971,0.28407001838382223,0.0804691871153385,474,Rochdale,0.5768475009,0.5745003587,0.5745003587,http://www.bbc.co.uk/news/uk-politics-38762034,North West,-0.002347142164,NA,374,Lab,Tony Lloyd,Against,No,N,N,0.29611941491487487,Rochdale,0.225337487,0.400830737,0.138110073,0.053997923,0.15576324,NA,0.02596054,Lab
E14000898,0.3604679276162845,0.5436589856608827,0.02211311350406368,475,Rochester and Strood,0.6310526463,0.6368812299,0.6368812299,http://www.bbc.co.uk/news/uk-politics-38762034,South East,0.005828583592,NA,596,Con,Kelly Tolhurst,For,No,Y,N,-0.18319105804459818,Rochester and Strood,0.408668731,0.21878225,0.140350877,0.061919505,0.144478844,NA,0.025799794,Lab
E14000899,0.3696452759905181,0.48706823569251606,0.026773620047409415,476,Rochford and Southend East,0.6045520412,NA,0.6045520412,NA,East of England,NA,NA,164,Con,James Duddridge,Against,Yes,N,N,-0.11742295970199795,Rochford and Southend East,0.397703549,0.240083507,0.150313152,0.053235908,0.13256785,NA,0.026096033,Lab
E14000900,0.3182164023706551,0.5940853756206952,0.02432724651609803,477,Romford,0.6777974441,0.6928564916,0.6928564916,http://www.bbc.co.uk/news/uk-politics-38762034,London,0.01505904748,NA,516,Con,Andrew Rosindell,Against,Yes,N,N,-0.27586897325004006,Romford,0.455899198,0.179839633,0.116838488,0.053837343,0.164948454,NA,0.028636884,Lab
E14000901,0.1917890201085222,0.5718959463772741,0.21189754229173316,478,Romsey and Southampton North,0.4580927726,NA,0.4580927726,NA,South East,NA,NA,455,Con,Caroline Nokes,For,No,Y,Y,-0.380106926268752,Romsey and Southampton North,0.417008197,0.108606557,0.299180328,0.058401639,0.091188525,NA,0.025614754,Lib Dem
E14000902,0.4442738655395167,0.5083938113087169,0.03090358082781721,480,Rossendale and Darwen,0.5859130289,NA,0.5859130289,NA,North West,NA,NA,37,Con,Jake Berry,For,No,Y,N,-0.06411994576920016,Rossendale and Darwen,0.380020597,0.255406797,0.140061792,0.067971164,0.130792997,NA,0.025746653,Lab
E14000903,0.4813490139023602,0.4029057549304882,0.023338991270611058,481,Rother Valley,0.668806443,0.6672198864,0.6672198864,http://www.bbc.co.uk/news/uk-politics-38762034,Yorkshire and The Humber,-0.001586556583,NA,27,Lab,Sir Kevin Barron,For,Yes,N,N,0.07844325897187199,Rother Valley,0.330097087,0.24433657,0.148867314,0.055825243,0.200647249,NA,0.020226537,Lab
E14000904,0.5644068243546133,0.26414049521398625,0.04625161511483796,482,Rotherham,0.6821762702,0.6834596314,0.6834596314,http://www.bbc.co.uk/news/uk-politics-38762034,Yorkshire and The Humber,0.001283361206,NA,91,Lab,Sarah Champion,Against,No,N,N,0.30026632914062706,Rotherham,0.232098765,0.327572017,0.115226337,0.051851852,0.252674897,NA,0.020576132,Lab
E14000905,0.382967118591242,0.5429328346579398,0.055536076047997505,483,Rugby,0.5836766023,NA,0.5836766023,NA,West Midlands,NA,NA,472,Con,Mark Pawsey,For,No,N,N,-0.15996571606669785,Rugby,0.381930185,0.211498973,0.163244353,0.071868583,0.145790554,NA,0.025667351,Lab
E14000906,0.3104979206474092,0.5723839496459481,0.07142857142857142,484,"Ruislip, Northwood and Pinner",0.490205247,NA,0.490205247,NA,London,NA,NA,306,Con,Mr Nick Hurd,For,No,Y,N,-0.26188602899853886,"Ruislip, Northwood and Pinner",0.410860656,0.171106557,0.216188525,0.057377049,0.118852459,NA,0.025614754,Lib Dem
E14000908,0.3809401313645796,0.5183070089691482,0.04731525784157363,486,Rushcliffe,0.4130787973,NA,0.4130787973,NA,East Midlands,NA,NA,101,Con,Mr Kenneth Clarke,For,No,N,N,-0.13736687760456856,Rushcliffe,0.350091408,0.193784278,0.258683729,0.065813528,0.108775137,NA,0.02285192,Lib Dem
E14000909,0.22694505723566502,0.6282721603640848,0.08183223609928955,488,Rutland and Melton,0.5395742598,NA,0.5395742598,NA,East Midlands,NA,NA,168,Con,Sir Alan Duncan,For,No,Y,N,-0.4013271031284198,Rutland and Melton,0.480874317,0.1215847,0.18989071,0.06557377,0.107923497,NA,0.034153005,Lib Dem
E14000910,0.20789348393557813,0.6177701892925744,0.14000755200210144,489,Saffron Walden,0.5092493593,NA,0.5092493593,NA,East of England,NA,NA,20,Con,Mrs Kemi Badenoch,For,No,N,N,-0.4098767053569963,Saffron Walden,0.386666667,0.10974359,0.244102564,0.064615385,0.169230769,NA,0.025641026,Lib Dem
E14000911,0.6545286545286545,0.25275625275625274,0.027006027006027007,495,Salford and Eccles,0.5300531387,0.5359345748,0.5359345748,http://www.bbc.co.uk/news/uk-politics-38762034,North West,0.005881436078,NA,375,Lab,Rebecca Long Bailey,Against,No,N,N,0.40177240177240175,Salford and Eccles,0.247401247,0.424116424,0.096673597,0.084199584,0.121621622,NA,0.025987526,Lab
E14000912,0.2554632252255632,0.5805931233704114,0.112209487722984,496,Salisbury,0.5033849157,NA,0.5033849157,NA,South West,NA,NA,223,Con,John Glen,For,No,Y,N,-0.32512989814484816,Salisbury,0.39979445,0.137718397,0.250770812,0.057553957,0.128468654,NA,0.025693731,Lib Dem
E14000913,0.4155880195841345,0.4836765842732264,0.026838985906559098,497,Scarborough and Whitby,0.6136997032,NA,0.6136997032,NA,Yorkshire and The Humber,NA,NA,228,Con,Mr Robert Goodwill,For,No,N,N,-0.06808856468909191,Scarborough and Whitby,0.360110803,0.228993537,0.113573407,0.082179132,0.192059095,NA,0.023084026,Lab
E14000914,0.5202726232525745,0.4349286105168897,0.013780408934878861,498,Scunthorpe,0.6908634102,NA,0.6908634102,NA,Yorkshire and The Humber,NA,NA,131,Lab,Nic Dakin,Against,No,N,N,0.08534401273568482,Scunthorpe,0.356215213,0.30890538,0.077922078,0.060296846,0.173469388,NA,0.023191095,Lab
E14000915,0.5338174124209565,0.3881368565314611,0.019162799644153784,499,Sedgefield,0.5894880672,NA,0.5894880672,NA,North East,NA,NA,639,Lab,Phil Wilson,Against,No,N,N,0.14568055588949536,Sedgefield,0.341306348,0.308187673,0.121435143,0.046918123,0.159153634,NA,0.02299908,Lab
E14000916,0.6303884483189002,0.33049789742506575,0.02651740624819985,500,Sefton Central,0.4512582863,NA,0.4512582863,NA,North West,NA,NA,180,Lab,Bill Esterson,Against,No,N,N,0.29989055089383443,Sefton Central,0.253838281,0.389969294,0.170931423,0.057318321,0.102354145,NA,0.025588536,Lab
E14000917,0.3414829873742778,0.5870782509451459,0.040890933732791214,501,Selby and Ainsty,0.5778823154,NA,0.5778823154,NA,Yorkshire and The Humber,NA,NA,3,Con,Nigel Adams,For,No,Y,N,-0.24559526357086808,Selby and Ainsty,0.423432682,0.188078109,0.174717369,0.054470709,0.1336074,NA,0.025693731,Lab
E14000918,0.20943808817212697,0.6373540552149635,0.08356437190050373,502,Sevenoaks,0.538611222,NA,0.538611222,NA,South East,NA,NA,186,Con,Sir Michael Fallon,Against,Yes,N,N,-0.4279159670428365,Sevenoaks,0.422564103,0.123076923,0.202051282,0.071794872,0.154871795,NA,0.025641026,Lib Dem
E14000919,0.7093802869854001,0.12981180942832676,0.051486099797397496,504,Sheffield Central,0.3040721727,NA,0.3040721727,NA,Yorkshire and The Humber,NA,NA,44,Lab,Paul Blomfield,Against,No,N,N,0.5795684775570733,Sheffield Central,0.15376677,0.401444788,0.2249742,0.116615067,0.077399381,NA,0.025799794,Lab
E14000920,0.5853748050279842,0.31475364712358933,0.03284705018809065,507,Sheffield South East,0.6648992714,NA,0.6648992714,NA,Yorkshire and The Humber,NA,NA,38,Lab,Mr Clive Betts,Against,No,N,N,0.2706211579043949,Sheffield South East,0.25346901,0.335800185,0.140610546,0.058279371,0.188714154,NA,0.023126735,Lab
E14000921,0.6733460711726773,0.2161452113685216,0.025340339144972534,503,"Sheffield, Brightside and Hillsborough",0.6143934634,NA,0.6143934634,NA,Yorkshire and The Humber,NA,NA,206,Lab,Gill Furniss,Against,No,N,N,0.4572008598041557,"Sheffield, Brightside and Hillsborough",0.197905759,0.411518325,0.107853403,0.07434555,0.182198953,NA,0.02617801,Lab
E14000922,0.38374254647492106,0.23782883198877586,0.3464749210803227,505,"Sheffield, Hallam",0.3590070068,NA,0.3590070068,NA,Yorkshire and The Humber,NA,NA,460,Ind,Jared O'Mara,Against,––,N,N,0.1459137144861452,"Sheffield, Hallam",0.206543967,0.191206544,0.394683027,0.096114519,0.085889571,NA,0.025562372,Lib Dem
E14000923,0.599737710848822,0.2870709537376204,0.045719712386379056,506,"Sheffield, Heeley",0.5760591914,NA,0.5760591914,NA,Yorkshire and The Humber,NA,NA,251,Lab,Louise Haigh,Against,No,N,N,0.31266675711120157,"Sheffield, Heeley",0.254847645,0.350877193,0.162511542,0.0710988,0.137580794,NA,0.023084026,Lab
E14000924,0.41777228093846036,0.5151787722059815,0.020856757364515404,508,Sherwood,0.6376245162,NA,0.6376245162,NA,East Midlands,NA,NA,565,Con,Mark Spencer,For,No,Y,N,-0.09740649126752116,Sherwood,0.426773455,0.251716247,0.110983982,0.052631579,0.129290618,NA,0.028604119,Lab
E14000925,0.4258076598932484,0.5134750444798202,0.04123981646221556,509,Shipley,0.485142879,0.5221134452,0.5221134452,http://www.bbc.co.uk/news/uk-politics-38762034,Yorkshire and The Humber,0.03697056619,NA,139,Con,Philip Davies,Against,Yes,N,N,-0.08766738458657175,Shipley,0.392967942,0.244053775,0.183040331,0.047569804,0.106514995,NA,0.025853154,Lab
E14000926,0.38565022421524664,0.49951033451883925,0.07308901603010154,510,Shrewsbury and Atcham,0.5301679598,NA,0.5301679598,NA,West Midlands,NA,NA,333,Con,Daniel Kawczynski,Against,Yes,N,N,-0.11386011030359261,Shrewsbury and Atcham,0.366300366,0.208791209,0.205128205,0.057692308,0.139194139,NA,0.022893773,Lab
E14000927,0.3055128529451828,0.6015100507890794,0.02708750899998054,512,Sittingbourne and Sheppey,0.6576125356,NA,0.6576125356,NA,South East,NA,NA,278,Con,Gordon Henderson,Against,Yes,N,N,-0.29599719784389655,Sittingbourne and Sheppey,0.390804598,0.182863114,0.146290491,0.062695925,0.191222571,NA,0.026123302,Lab
E14000929,0.25849202851193825,0.6420505494171467,0.04136966731005973,514,Sleaford and North Hykeham,0.6153246901,NA,0.6153246901,NA,East Midlands,NA,NA,319,Con,Dr Caroline Johnson,For,No,N,N,-0.3835585209052084,Sleaford and North Hykeham,0.448394495,0.145642202,0.176605505,0.058486239,0.142201835,NA,0.028669725,Lib Dem
E14000930,0.6293397182060964,0.31627221659452986,0.024090616078828623,515,Slough,0.5410037979,NA,0.5410037979,NA,South East,NA,NA,146,Lab,Mr Tanmanjeet Singh Dhesi,Against,No,N,N,0.3130675016115665,Slough,0.250919118,0.375919118,0.148897059,0.070772059,0.130514706,NA,0.022977941,Lab
E14000931,0.2187566081624022,0.5812539648974413,0.15685134277860013,516,Solihull,0.5427861592,0.5334830853,0.5334830853,http://www.bbc.co.uk/news/uk-politics-38762034,West Midlands,-0.009303073853,NA,342,Con,Julian Knight,For,No,N,N,-0.36249735673503913,Solihull,0.45890411,0.141552511,0.211187215,0.063926941,0.095890411,NA,0.028538813,Lib Dem
E14000932,0.17213422650723095,0.5670662993802041,0.20855506166656232,519,Somerton and Frome,0.5096199022,NA,0.5096199022,NA,South West,NA,NA,621,Con,David Warburton,For,No,N,N,-0.39493207287297316,Somerton and Frome,0.404517454,0.105749487,0.284394251,0.065708419,0.113963039,NA,0.025667351,Lib Dem
E14000933,0.32514855687606115,0.5689940577249576,0.015534804753820033,33,South Basildon and East Thurrock,0.7307870602,NA,0.7307870602,NA,East of England,NA,NA,426,Con,Stephen Metcalfe,Against,Yes,N,N,-0.24384550084889645,South Basildon and East Thurrock,0.388601036,0.194818653,0.10880829,0.061139896,0.220725389,NA,0.025906736,Lab
E14000934,0.2723030004312735,0.5180056681658555,0.18640256299673463,122,South Cambridgeshire,0.3844375957,NA,0.3844375957,NA,East of England,NA,NA,9,Con,Heidi Allen,Against,Yes,N,N,-0.245702667734582,South Cambridgeshire,0.375227687,0.142076503,0.312386157,0.075591985,0.071948998,NA,0.02276867,Lib Dem
E14000935,0.35980695787653666,0.587239459634056,0.03553039083429918,186,South Derbyshire,0.6035100097,0.6035100097,0.6035100097,NA,East Midlands,0,NA,628,Con,Mrs Heather Wheeler,For,No,Y,N,-0.22743250175751933,South Derbyshire,0.47301951800000003,0.20206659,0.132032147,0.048220436,0.115958668,NA,0.028702641,Lab
E14000936,0.33599198551227216,0.56130312487959,0.05881786306014719,199,South Dorset,0.5949281068,NA,0.5949281068,NA,South West,NA,NA,161,Con,Richard Drax,Against,Yes,N,N,-0.22531113936731784,South Dorset,0.399383984,0.194045175,0.169404518,0.063655031,0.147843943,NA,0.025667351,Lab
E14000937,0.27686422653249104,0.5333322751658678,0.18980349830164123,123,South East Cambridgeshire,0.4498843746,NA,0.4498843746,NA,East of England,NA,NA,202,Con,Lucy Frazer,For,No,Y,N,-0.25646804863337674,South East Cambridgeshire,0.371011851,0.155879672,0.287146764,0.061075661,0.102096627,NA,0.022789426,Lib Dem
E14000938,0.22640162332782204,0.5541297159176312,0.19438599128212836,163,South East Cornwall,0.5494650187,NA,0.5494650187,NA,South West,NA,NA,449,Con,Mrs Sheryll Murray,Against,Yes,N,N,-0.3277280925898091,South East Cornwall,0.383196721,0.132172131,0.260245902,0.049180328,0.149590164,NA,0.025614754,Lib Dem
E14000939,0.20435257875385074,0.6991751962635397,0.028480572393918314,520,South Holland and The Deepings,0.7117795959,NA,0.7117795959,NA,East Midlands,NA,NA,270,Con,Sir John Hayes,Against,Yes,N,N,-0.49482261750968903,South Holland and The Deepings,0.477961433,0.122589532,0.129476584,0.050964187,0.184573003,NA,0.034435262,Lib Dem
E14000940,0.2851346822134806,0.613787507276544,0.04238917603062323,360,South Leicestershire,0.5821654142,NA,0.5821654142,NA,East Midlands,NA,NA,114,Con,Alberto Costa,For,No,N,N,-0.32865282506306337,South Leicestershire,0.470114943,0.152873563,0.177011494,0.051724138,0.11954023,NA,0.028735632,Lib Dem
E14000941,0.3093060169200308,0.5822192403986189,0.08302924187134886,424,South Norfolk,0.5110654367,NA,0.5110654367,NA,East of England,NA,NA,19,Con,Mr Richard Bacon,Against,Yes,N,N,-0.27291322347858815,South Norfolk,0.402862986,0.152351738,0.218813906,0.076687117,0.123721881,NA,0.025562372,Lib Dem
E14000942,0.27322379150127696,0.624619219052894,0.0557401766208191,429,South Northamptonshire,0.5267258407,NA,0.5267258407,NA,East Midlands,NA,NA,356,Con,Andrea Leadsom,For,No,Y,Y,-0.351395427551617,South Northamptonshire,0.444318182,0.128409091,0.220454546,0.05,0.128409091,NA,0.028409091,Lib Dem
E14000943,0.39316847211584055,0.528504212714739,0.03780501148922202,521,South Ribble,0.5685420467,NA,0.5685420467,NA,North West,NA,NA,337,Con,Seema Kennedy,For,No,N,N,-0.13533574059889847,South Ribble,0.416238438,0.219938335,0.16032888,0.057553957,0.12024666,NA,0.025693731,Lab
E14000944,0.6150789757676837,0.25924654174433437,0.016702639066025704,522,South Shields,0.627933151,0.6205253267,0.6205253267,http://www.bbc.co.uk/news/uk-politics-38762034,North East,-0.00740782434,NA,363,Lab,Mrs Emma Lewell-Buck,Against,No,N,N,0.3558324340233493,South Shields,0.226141079,0.387966805,0.118257261,0.057053942,0.184647303,NA,0.02593361,Lab
E14000945,0.25285174822438317,0.6976462071259465,0.026375002445753193,530,South Staffordshire,0.6533940992,0.6524281719,0.6524281719,http://www.bbc.co.uk/news/uk-politics-38762034,West Midlands,-9.659273197e-4,NA,638,Con,Gavin Williamson,For,No,Y,Y,-0.44479445890156333,South Staffordshire,0.518367347,0.134693878,0.11292517,0.073469388,0.126530612,NA,0.034013605,Lab
E14000946,0.27804923020189914,0.6053102240250761,0.058154328385728773,549,South Suffolk,0.5415032318,NA,0.5415032318,NA,East of England,NA,NA,87,Con,James Cartlidge,For,No,N,N,-0.3272609938231769,South Suffolk,0.4218107,0.153292181,0.20473251,0.061728395,0.132716049,NA,0.025720165,Lib Dem
E14000947,0.4358214195159057,0.48387977609174776,0.04054923836086677,561,South Swindon,0.5157444245,NA,0.5157444245,NA,South West,NA,NA,70,Con,Robert Buckland,For,No,Y,N,-0.048058356575842065,South Swindon,0.367309458,0.269972452,0.189164371,0.04775023,0.102846648,NA,0.022956841,Lab
E14000948,0.3793741080939843,0.5077482764858401,0.030430325809498924,568,South Thanet,0.6163407657,NA,0.6163407657,NA,South East,NA,NA,384,Con,Craig Mackinlay,Against,Yes,N,N,-0.12837416839185578,South Thanet,0.35483871,0.213824885,0.135483871,0.074654378,0.198156682,NA,0.023041475,Lab
E14000949,0.3377909589287319,0.5924507953626315,0.047272400467331714,44,South West Bedfordshire,0.5861080917,NA,0.5861080917,NA,East of England,NA,NA,529,Con,Andrew Selous,For,No,N,N,-0.25465983643389956,South West Bedfordshire,0.405960946,0.188078109,0.198355601,0.057553957,0.124357657,NA,0.025693731,Lib Dem
E14000950,0.29926026827099533,0.5984826986018881,0.051686626180070756,191,South West Devon,0.5522960826,NA,0.5522960826,NA,South West,NA,NA,575,Con,Sir Gary Streeter,For,No,N,N,-0.29922243033089274,South West Devon,0.438636364,0.173863636,0.180681818,0.05,0.128409091,NA,0.028409091,Lib Dem
E14000952,0.27819749694749696,0.6275564713064713,0.045119810744810744,425,South West Norfolk,0.6625166752,NA,0.6625166752,NA,East of England,NA,NA,603,Con,Elizabeth Truss,For,No,Y,Y,-0.34935897435897434,South West Norfolk,0.48696845,0.153635117,0.130315501,0.04526749,0.14951989,NA,0.034293553,Lab
E14000953,0.12586047127349748,0.5573702674079958,0.09873907863383638,554,South West Surrey,0.4060791595,NA,0.4060791595,NA,South East,NA,NA,304,Con,Mr Jeremy Hunt,For,No,Y,Y,-0.4315097961344983,South West Surrey,0.424468085,0.078723404,0.306382979,0.059574468,0.104255319,NA,0.026595745,Lib Dem
E14000954,0.2651093130719074,0.5998246607367902,0.09789775529214079,620,South West Wiltshire,0.5768707336,NA,0.5768707336,NA,South West,NA,NA,450,Con,Dr Andrew Murrison,For,No,N,N,-0.3347153476648828,South West Wiltshire,0.454753723,0.150057274,0.199312715,0.054982818,0.112256587,NA,0.028636884,Lib Dem
